position,title,link,product_link,product_id,serpapi_product_api,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,source,price,extracted_price,rating,reviews,badge,thumbnail,delivery,old_price,extracted_old_price,tag,extensions,store_rating,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,store_reviews,alternative_price
28,Banana Republic Factory Men's Luxe Touch Polo White Tall Size M,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=710638021&vid=2&tid=bfns000001,https://www.google.com/shopping/product/14085525212557648389?gl=us,14085525212557648389,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14085525212557648389,,,,Banana Republic Factory,,30.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS2wcfiLP7vvOmGazaFiJO4XoToQs-NAF6mLgDm2KFyTtMbjZOKFm5krEgQpu5w4LhFEW3wjhEsEUJ63tkgzvIyyZHVBmb4Um9fV-u7FyD8kvmsBVz9AsxO6w&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-20.0,0,1,1,0,0,0,1,0,0,0,,
29,Banana Republic Shirts | Nwt Banana Republic Mens Fitted Polo Size L | Color ...,https://poshmark.com/listing/NWT-Banana-Republic-mens-fitted-polo-size-L-60f5cd5609d760955c494d22?srsltid=AfmBOoq-JNpZKTn2GCM-KCOgTR4ryh1JTKxPxjgMmcOBboUT3DzTiXQIsbo&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/4334297731855107598?gl=us,4334297731855107598,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4334297731855107598,,,,Poshmark,,18.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR8NPe6Nr_VVEDS5EkgZQ41YX43kMqOxdLThO5xtHwoqqSLrIgTNfEZ9t0IMBJyQD0P65TCf7LrIMDeMYT077Ad99P1SaBIguh4Q4wORIgg&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,0,0,,
30,Banana Republic Men's Polo Organic Cotton,https://www.ebay.com/itm/134557516983?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorNcgRv-2g-CU6WCuCWwdTyKiJTIaaTZWl2s7eVRx6rGVV36icUEb0&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:14330060811188883546,14330060811188883546,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14330060811188883546,,,,eBay,,8.99,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRAoalf3aagR8jz7xB8LJheTMvTogZe744FJenWgfybemuwOiE8xefaOsEIUCmHKjDPSzCbnfOwJoOUxaTSUvGIf8MCSzhv6EVz7159f8ew&usqp=CAE,"Delivery by Mon, Oct 9",,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,1,0,,
31,Banana Republic Organic Cotton Pique Polo Small Slim Fit Grey and Blue.,https://www.bonanza.com/listings/Banana-Republic-Organic-Cotton-Pique-Polo-Small-Slim-Fit-Grey-and-Blue-/1456538962?goog_pla=1,https://www.google.com/shopping/product/12897944761697892555?gl=us,12897944761697892555,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=12897944761697892555,,,,Bonanza - juanjo1010's booth,,14.95,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR8qCU39vdeZLW4VoAHYLWa71RY7LbAssZ3GNUyv3Y98mbXBXSNEzG8hGQyHRuIlSa8ERX9ZVPUpg_yquxNBVDefdVZNnditls0KChDnDCF&usqp=CAE,Free delivery,,,,,,used,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,0,0,,
32,Banana Republic Tops | Banana Republic Cream Linen Polo | Color: Cream | Size: M ...,https://poshmark.com/listing/Banana-Republic-Cream-Linen-Polo-64b6ff2c2fbf1a37a923c5c5?srsltid=AfmBOop7zU1CqTRNYNFCr1xXnsz1pfYw5Ged8zB94RMVJLE5xdBOMDT-pdk&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/15825202017984752544?gl=us,15825202017984752544,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15825202017984752544,,,,Poshmark,,53.0,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSZinG6OJI0erlUN5oU6cAUF3Aeq_Y8Cqlxta8s5nvMuBqFQC6DvA632pLnftJrjilu5JKLz4p_e_2_JNhRchdoER6muLmUwLuSnzW1aa7b&usqp=CAE,"Delivery by Thu, Oct 5",,,LOW PRICE,"['$6.00 below typical', 'LOW PRICE']",,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,1,0,0,0,0,0,0,0,0,0,,
33,Banana Republic Men's Luxury-Touch Polo Shirt Navy Blue Size Xs,https://bananarepublic.gap.com/browse/product.do?pid=764770012&vid=1&tid=brns000051,https://www.google.com/shopping/product/6932160207723558754?gl=us,6932160207723558754,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6932160207723558754,,,,Banana Republic,,65.0,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRlbTVf0Wra34OVIZNWU7bOp1GS-mAvuMpD9nGnAK3iDE5-K1ixVAH_FdZzCawRW6lEIM6yikWN9kMRfWfXTAncaRRrpBpFNfLnLv3_bZyw&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,1,0,0,0,1,0,0,0,,
34,Banana Republic Mens Long Sleeve Polo Shirt Small Brown Cotton| Messina Hembry,https://messinahembry.com/products/banana-republic-mens-long-sleeve-polo-shirt-small-brown-cotton?variant=39653717082208&currency=GBP&utm_source=google&utm_medium=cpc&utm_campaign=google+shopping&srsltid=AfmBOoponNEiTthzPZZY-U740_oiWcc11Ms8ux_DoE5vZc_LDgyeE1nuJ_o&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/587513996030657138?gl=us,587513996030657138,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=587513996030657138,,,,Messina Hembry,,12.3,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ3OVLc8tf-UPCU1gyuB49idX4PQxQ7ia_-qmzegRr-0r6ssVqhkMV6D1YtGxXmtB5zqskKLpNmCEumjxc559Z-63YYPZCs0emADDMH2eoDNhEDF-3Dk76crA&usqp=CAE,"Delivery by Mon, Oct 30",,20.65,SALE,['SALE'],,used,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-8.349999999999998,0,1,0,0,0,0,0,0,0,0,,"{'price': '£10.10', 'extracted_price': 10.1, 'currency': '£'}"
35,Banana Republic Shirts | New Banana Republic Pique Polo | Color: Cream/Tan | Size ...,https://poshmark.com/listing/New-Banana-Republic-Pique-Polo-63992e084bf9ff96e612a64d?com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/5455937438657980911?gl=us,5455937438657980911,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5455937438657980911,,,,Poshmark,,19.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTa-FO10s-41MSdPaWCeGgl6DvRBlvBiV0y3h0Ub5nOSaLV___eqV39YqlnefNxln9gWv1vUbQwNqRjSu6nAyvincYmXH-SjLykr0GKMAr3xQgOJNIijEK&usqp=CAE,"Delivery by Thu, Oct 5",,24.0,SALE,['SALE'],,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-5.0,0,1,0,0,0,0,0,0,0,0,,
36,Banana Republic Factory Men's Ribbed Polo Black Regular Size M,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=623385011&vid=1&tid=bfns000001,https://www.google.com/shopping/product/10141726531065997359?gl=us,10141726531065997359,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10141726531065997359,,,,Banana Republic Factory,,30.0,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQqoeZsb4dC0lZSbfYtPETepjt5jzaNWkLK3mU1CibuiDQ0yTDOSCBTflKkBPZS7H7bB1YeYf8inyFdWvLwf35ZegnMGxON0YFiEz4XnHg&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-20.0,0,1,1,0,0,0,1,0,0,0,,
37,Banana Republic Factory Men's Ribbed Polo White Regular Size XXL,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=623385001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/542157447969642127?gl=us,542157447969642127,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=542157447969642127,,,,Banana Republic Factory,,30.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSZrh73I3HHuynYTrpMeOK269sxFVhm-EqMxmsWDJrtRsonDOZtNgB56mADCkgpA8spLI9XEw3j-vg_5xg-SNOBR2FHoO-gwVGe5y0TQsk&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-20.0,0,1,1,0,0,0,1,0,0,0,,
38,Banana Republic Factory Men's Luxe Touch Polo Black Tall Size M,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=710638041&vid=2&tid=bfns000001,https://www.google.com/shopping/product/4075955516304182448?gl=us,4075955516304182448,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4075955516304182448,,,,Banana Republic Factory,,30.0,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQvtRQdfv2-sTjJDdMXLjRfc1SATwCf5fEOVL2Ogu1L8n4njhtiK0cadV0gvkc864CP2DdLKQLtDyF-1po3GYW20cACIWCKdKnJupp_Sko&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-20.0,0,1,1,0,0,0,1,0,0,0,,
39,Banana Republic Factory Men's Monogram Pique Polo Truffle Regular Size XXL,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=797981321&vid=1&tid=bfns000001,https://www.google.com/shopping/product/2304778947208955150?gl=us,2304778947208955150,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2304778947208955150,,,,Banana Republic Factory,,37.97,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSs5z1ItwmwGznKKU_KJ3iB_KcmgPAY57fe-UkXqV1qdPJEE2wN4FP1482KyGlmmw5zF24qxpF6g15xZw5Duo9GLCR0P9dfmdEhazk5MdfuJA4GK1R_tN9lVg&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,45.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-7.030000000000001,0,1,1,0,0,0,1,0,0,0,,
40,Banana Republic Men's Jax Sweater Polo Shirt Mineral Pool Size XL,https://bananarepublic.gap.com/browse/product.do?pid=623670002&vid=1&tid=brns000051,https://www.google.com/shopping/product/6981653573013021985?gl=us,6981653573013021985,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6981653573013021985,,,,Banana Republic,,69.99,4.8,13.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ4NfM-DXQnuZsCI-PACCqXE1ygnPl4kClVYPueWkp3VY9TOkwRdhRkWXoY13aiNNYfplt6pZBNNV0DXWOVuYf0Afd8ztG31TzXcDmntD60bZI4w8j8Lp3F&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,LOW PRICE,"['$20.01 below typical', 'LOW PRICE']",,,ban_q,banana republic polo,4.8,13.0,0.0,1,0,1,0,0,0,1,0,0,0,,
41,Banana Republic Factory Men's Summer Wash Polo Beige Tall Size XXL,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=623065031&vid=2&tid=bfns000001,https://www.google.com/shopping/product/12127300605991944176?gl=us,12127300605991944176,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=12127300605991944176,,,,Banana Republic Factory,,39.97,4.8,21.0,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ9XUlOdsMwZBiRXVy3C40dUfcrzbLaP66mvIbiujUFVW2s__YMzJ54tNEd8ymHLpPbcvPk6TrGY7nRwwtjrFfnlwUMz9Cq0UcuBcb8vLQ&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.8,21.0,-10.030000000000001,0,1,1,0,0,0,1,0,0,0,,
42,PlayhouseVintageShop Banana Republic Luxury Touch Micro Dot Cotton Golf Polo ...,https://www.etsy.com/listing/1173913002/banana-republic-luxury-touch-micro-dot?gpla=1&gao=1&,https://www.google.com/shopping/product/11929249529648114791?gl=us,11929249529648114791,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11929249529648114791,,,,Etsy,,37.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS692l5gu4pepQGL2ipZA3xeuEp9yDJ90OXS4K6wSQ3OVulOjwR9pfqt5AmTZK1aXJSbk41_fL1xl8fK4CzIqqwkZzrEYtn6vfSmTCpYVk&usqp=CAE,$6.33 delivery,,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,0,0,,
43,"Banana Republic Oversized Polo Size Small (21.5X28) in Black, Men's",https://www.grailed.com/listings/49504028-banana-republic-x-streetwear-banana-republic-oversized-polo-sz-small-(21.5x28)?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20polos&srsltid=AfmBOopeyC6nJKrRowjNBuNjopXy41kYF5DeVq9R1T1iWM1kIPO6QB9LVUM,https://www.google.com/shopping/product/1268487709433305573?gl=us,1268487709433305573,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=1268487709433305573,,,,Grailed,,25.0,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQUDbyEBNxSnfi3B9WeNZUENfS3VWBigQQQt2SkdMd8uiHST9Y25CrP19r_Mjt3hTQv54lgkqX9ecQxPqcP4ASaZUyjz-smAezFQY_-ca8&usqp=CAE,$9.00 delivery,,,,,4.6,used,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,1,0,0,0,0,0,0,0,84.0,
44,Banana Republic Shirts | Banana Republic Slim-Fit Luxe Touch Performance Golf ...,https://poshmark.com/listing/Banana-Republic-SlimFit-Luxe-Touch-Performance-Golf-Polo-61ca5a5b727b3e232576262b?com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/6244165010097838599?gl=us,6244165010097838599,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6244165010097838599,,,,Poshmark,,22.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ20dV8f802x-AubxsbuyUTYhYSRcBi40UZLHAwhpRiDPv4bVQ2hjmqtpOIgIKeH9mP7mnK8bkWeWv4dSVlTweS3nYvJnrzTIXxj3y16wQ&usqp=CAE,"Delivery by Fri, Oct 13",,24.0,SALE,['SALE'],,used,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-2.0,0,1,0,0,0,0,0,0,0,0,,
45,Banana Republic Factory Women's Satin Ribbed Polo Black Regular Size S,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=758993011&vid=1&tid=bfns000001,https://www.google.com/shopping/product/16394710892894504462?gl=us,16394710892894504462,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16394710892894504462,,,,Banana Republic Factory,,33.0,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQOf1a65ak_chM5vXLXlzljNGewTLgJ-4bs5xK8PkbnC6Gx7MI7uRH7e8nQux0utb5DHV0L9Mx-tXLHjPJxA9vw0cIZj6fWyi4bj3QBHFM&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,55.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-22.0,0,1,1,0,0,0,1,0,0,0,,
46,Banana Republic Factory Men's Luxe Touch Polo Blue Heather Tall Size L,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=710638121&vid=2&tid=bfns000001,https://www.google.com/shopping/product/7519813829551950242?gl=us,7519813829551950242,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7519813829551950242,,,,Banana Republic Factory,,30.0,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSbf0I1lMncpdO3vsou9CUq2t8nautTXqLdLznucUxM2wTmbRwoNMRNLdt9HdocgBg_ue5dicWOfp4v_Kk7ZKXzg2EIMvhuWiB7-Us1TRU&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,-20.0,0,1,1,0,0,0,1,0,0,0,,
47,Banana Republic Polo Shirt Mens 2xl Green Slim Fit Short Sleeve Cotton,https://www.ebay.com/itm/144991043137?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoqIoIXfWt44SvpvbUfiU8pFs5kqbDet7LFdB1LouKjhQuEy3AfLAfs&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:13122169845829471324,13122169845829471324,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13122169845829471324,,,,eBay - masterchief*2011,,22.39,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSzR2awB0IZdHIWd1f-4v5-rXiZ1W7WNQxSOfF9w-9H3lBGJvPFdJsx2CNh6WnzAXsfg83KOv3e1rW6vzC2RZzCY2CggDYruUouRM8Kz9XE&usqp=CAE,"Delivery by Thu, Oct 5 · Free 60-day returns",,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,1,0,,
48,Banana Republic Polo Shirt Men's Large Brown Short Sleeve Pocket Fitted Pima in White,https://www.grailed.com/listings/43290485-banana-republic-banana-republic-polo-shirt-men-s-large-brown-short-sleeve-pocket-fitted-pima?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20polos&srsltid=AfmBOoqePbQZQ-8olIQ7Y09RmJWRCNChnnn6rIgXlYz-jZn6vUimsKE1G0o,https://www.google.com/shopping/product/14089044060137221775?gl=us,14089044060137221775,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14089044060137221775,,,,Grailed,,18.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQEsSEw-Hx9iMuSUImmVyGtuGZqyEN5BkMYAEe83qx8J69eVTHmcadf8bbJAGYMm1-whp7Jw08kXdMG5zy9AxjL7vHYnGqo8nSeNrH_Ngu-&usqp=CAE,$9.00 delivery,,,,,4.6,used,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,1,0,0,0,0,0,0,0,84.0,
49,Banana Republic Factory Men's Monogram Pique Polo Lc7 Preppy Navy Size,https://www.ebay.com/itm/394739183444?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorTU_SjXG5Uk8twjmesFtoWU__NvQexnLvcLldFG2ct-2W6SbakVDg,https://www.google.com/shopping/product/1?gl=us&prds=pid:2438533638044979139,2438533638044979139,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2438533638044979139,,,,eBay - top-buyz,,12.74,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSu0W8thD01KYabnATw6RLsCweAkkSGsmwC4cFoo_U5wcJv9f77ffRvo9wzXrJeBEm8fed24KlFUn-Kpvqk6s-1VP8ApY7JfEnz-X5_Wv_PztHrXLbIR6xyYg&usqp=CAE,Free delivery by Oct 6 & Free 30-day returns,,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,1,0,,
50,Banana Republic Men's Luxury-Touch Polo Shirt Transition Cream White Size L,https://bananarepublic.gap.com/browse/product.do?pid=733431002&vid=1&tid=brns000051,https://www.google.com/shopping/product/843901677270895665?gl=us,843901677270895665,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=843901677270895665,,,,Banana Republic,,90.0,4.0,1.0,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRsnKkI-wGXMa-KRiL-bJM1KGvyop5FTZGx3KpyBHAi_L5q0yFbiJEVtzdP_Ass_IYhNhjhZKV9DZ_A5rXGNY0CSg_a9_bTqRJJiuzPsfA&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic polo,4.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,,
51,Banana Republic Men's Adult Size S Polo Organic Cotton Pique,https://www.ebay.com/itm/266227576264?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoo5kd4J7h3K9ytvobukJtGMLEp8ohUzSF8Db-kxj-25U5RpMhNEuyk&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:11634440597937094866,11634440597937094866,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11634440597937094866,,,,eBay - threadrevivalstore,,14.02,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ4WrKieubgk1L6ynQ1TL_W8Q1NSoOVp5mKacW9fNdMeDZd59G7SK8q3mizvBXM4YX8BMRJnDus979zikGVcV5WAHBl0dwjkKLki8sbg9c&usqp=CAE,$5.95 delivery · Free 60-day returns,,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,1,0,,
52,Banana Republic Shirt Mens 2x Tibetan Red Luxe Touch Performance Polo,https://www.ebay.com/itm/266409708620?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOop0Ix3gHzEXA4Oi2bYM2bOcvbANoo3oRKFb14Rv15iBxLV1m3ftXvw&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:5612865758312832929,5612865758312832929,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5612865758312832929,,,,eBay,,14.99,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTDak7YlU4waOduIcEuJ35CV870euDY-1KNPYOJzu6k5PoQ9Jp45yQzsEEv5_oU7Ib_UcqJfNMacf6ybfxzbdJJsmcfzU1R-BidV99zZiQ&usqp=CAE,"Delivery by Tue, Oct 10",,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,1,0,,
53,Banana Republic Men's Pique Polo Shirt Optic White Size XL,https://bananarepublic.gap.com/browse/product.do?pid=845657002&vid=1&tid=brns000051,https://www.google.com/shopping/product/11289078900544778466?gl=us,11289078900544778466,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11289078900544778466,,,,Banana Republic,,28.97,4.4,37.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRcs3F7taPkaF-ibPnYy0R28OSw4Q5gWsfHZ8EkyHOqNOiSX3slaF4SjyKLmtXmGTvnQcmkPGyiiWipqmHw9o5yFILEeqswKteuMRKYdOk&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,60.0,SALE,['SALE'],,,ban_q,banana republic polo,4.4,37.0,-31.03,0,1,1,0,0,0,1,0,0,0,,
54,Banana Republic Shirts | Banana Republic Luxury Touch Performance Polo | Color ...,https://poshmark.com/listing/Banana-Republic-Luxury-Touch-Performance-Polo-634850550b476d359583e326?srsltid=AfmBOorfPgJNMA0exh366luBUF6vgZMUKmTSGx2jPMml58IVzA6s7N7p0Xc&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/14326719330362573745?gl=us,14326719330362573745,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14326719330362573745,,,,Poshmark,,60.0,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQUqZCEjEKdWJvUyu1ZlbXz7kRzmqBkCQfznzRpzIKLrEWf9_ToxelKHfpxAqpP5EFK-2DBi8gtYWRUoG2BOrW1izFoK34BYxo9rgr8bPI&usqp=CAE,"Delivery by Thu, Oct 5",,,,,,,ban_q,banana republic polo,4.7272727272727275,71.45454545454545,0.0,0,0,0,0,0,0,0,0,0,0,,
